strategy,symbol,n_trades,mean_net_pct,total_net_pct
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NAVINFLUOR,3,1.8059687153872852,5.417906146161855
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NBCC,1,8.587123860307692,8.587123860307692
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NCC,1,11.302281066943868,11.302281066943868
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NMDC,6,6.086225180478691,36.517351082872146
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NTPC,5,2.0750383905929,10.3751919529645
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",NYKAA,4,0.8347752332285985,3.339100932914394
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",OBEROIRLTY,2,3.751928386141517,7.503856772283034
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",OIL,3,3.1442517115511617,9.432755134653485
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ONGC,4,-0.377764945086141,-1.511059780344564
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ORIENTBANK,3,-1.1950850752697415,-3.5852552258092247
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PAYTM,1,5.088149634482763,5.088149634482763
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PCJEWELLER,5,-6.327035413692412,-31.635177068462063
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PEL,8,1.9053161127282974,15.242528901826379
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PERSISTENT,2,2.7747754704249954,5.549550940849991
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PETRONET,6,1.473837592839134,8.843025557034805
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PFC,2,5.53599975753211,11.07199951506422
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PIDILITIND,3,0.6134295290502564,1.840288587150769
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PIIND,2,-4.669061959566302,-9.338123919132604
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PNB,6,-1.0866297769486897,-6.519778661692138
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PNBHOUSING,7,-3.8593809509566017,-27.01566665669621
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",POLYCAB,1,4.123800751360784,4.123800751360784
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",POLYPLEX,2,1.373418525505007,2.746837051010014
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",POWERGRID,7,-0.958326545154325,-6.708285816080275
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PRAJIND,2,5.00920676067682,10.01841352135364
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",PVR,7,-0.2903899167813885,-2.0327294174697195
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RAJESHEXPO,1,1.397954560449429,1.397954560449429
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RALLIS,3,-3.4394640627201714,-10.318392188160514
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RAYMOND,2,-2.102639221276773,-4.205278442553546
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RBLBANK,3,-3.0897614754276717,-9.269284426283015
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RECLTD,6,1.5553080634279866,9.33184838056792
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",REDINGTON,2,5.091497541938228,10.182995083876456
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RELCAPITAL,5,-8.882746593722302,-44.41373296861151
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RELIANCE,3,1.9401256360236465,5.82037690807094
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RELINFRA,3,-0.048329875448568295,-0.1449896263457049
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RENUKA,2,2.715212505745793,5.430425011491586
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",REPCOHOME,1,2.969393615384626,2.969393615384626
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RIIL,1,-0.9439173620391208,-0.9439173620391208
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ROUTE,1,-1.10908931887184,-1.10908931887184
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RPOWER,1,-8.264570675000014,-8.264570675000014
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",RVNL,1,-9.46124488377236,-9.46124488377236
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SAIL,3,2.408112925235906,7.224338775707719
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SANOFI,2,0.23882140002633667,0.47764280005267334
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SBICARD,5,-3.5713202190536073,-17.856601095268037
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SBILIFE,2,-0.6172307507825877,-1.2344615015651754
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SBIN,3,0.15174142362916201,0.45522427088748607
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SCHAEFFLER,2,3.331011477684611,6.662022955369222
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SHILPAMED,1,-3.53569182896552,-3.53569182896552
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SONACOMS,4,2.1263086725150044,8.505234690060018
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SOUTHBANK,2,3.0438619904109547,6.0877239808219095
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SPICEJET,1,-4.08615935832762,-4.08615935832762
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SRF,7,0.34469277118446395,2.4128493982912476
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SRTRANSFIN,1,1.515615134748027,1.515615134748027
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",STAR,5,5.276142642935707,26.380713214678533
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",STRTECH,2,-1.8468097454244647,-3.6936194908489295
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SUNPHARMA,7,-1.1947710326244183,-8.363397228370928
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SUNTV,6,-1.921962382784348,-11.531774296706088
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SUZLON,1,-1.510892549999996,-1.510892549999996
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SYNDIBANK,1,-7.003415434944227,-7.003415434944227
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",SYNGENE,2,2.7102204602331703,5.420440920466341
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TANLA,2,18.61900174310418,37.23800348620836
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATACHEM,4,-1.3562460062752608,-5.424984025101043
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATACOMM,1,-6.733542669979252,-6.733542669979252
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATACONSUM,1,-2.186044244800005,-2.186044244800005
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATAELXSI,3,-0.25195786374787055,-0.7558735912436116
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATAMOTORS,1,-5.643857458144716,-5.643857458144716
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATAMTRDVR,2,3.198541822532452,6.397083645064904
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATAPOWER,2,4.548047184320622,9.096094368641245
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TATASTEEL,3,1.076705314991176,3.2301159449735284
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TCS,5,0.2942006807709895,1.4710034038549473
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TECHM,2,-2.3562124679887537,-4.7124249359775074
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TEJASNET,1,-8.943545527822405,-8.943545527822405
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TIINDIA,1,7.529611072619091,7.529611072619091
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TITAN,3,-0.06072679492340575,-0.18218038477021725
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TORNTPHARM,5,0.9226179313919692,4.613089656959846
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TORNTPOWER,4,1.225457589222013,4.901830356888052
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TRENT,1,-1.830775609799658,-1.830775609799658
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TTML,2,-2.363012826150569,-4.726025652301138
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TV18BRDCST,4,1.599086170933111,6.396344683732444
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",TVSMOTOR,2,0.03003938081078017,0.06007876162156034
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",UBL,8,0.41192561807773187,3.295404944621855
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",UCOBANK,1,10.398102689263157,10.398102689263157
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",UJJIVAN,3,-0.5980965207761599,-1.7942895623284798
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ULTRACEMCO,3,1.5684036704182764,4.705211011254829
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",UNIONBANK,4,0.3806023700089347,1.5224094800357388
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",UPL,6,-1.6085104239072037,-9.651062543443222
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VAKRANGEE,2,16.001312110509737,32.002624221019474
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VBL,3,-1.6854925051443284,-5.056477515432985
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VEDL,3,-3.0551993578053285,-9.165598073415985
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VGUARD,1,-1.04823567416497,-1.04823567416497
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VIPIND,1,-0.146418050316981,-0.146418050316981
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",VOLTAS,9,-0.8070150143460565,-7.2631351291145085
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",WIPRO,4,-0.07061521384711544,-0.2824608553884618
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",WOCKPHARMA,2,1.209983320725395,2.41996664145079
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",YESBANK,10,-3.2097064357225955,-32.09706435722595
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ZEEL,13,-1.9291085382700233,-25.078410997510304
"participant_tilt, CALM-TERCILE stress-gated [delivery/train]",ZOMATO,2,3.1833114747336637,6.366622949467327
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",BPCL,78,0.24114631229915973,18.80941235933446
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",GAIL,74,1.1213933222468875,82.98310584626967
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",HINDPETRO,77,0.17657388026683477,13.596188780546276
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",IGL,58,0.603767771077975,35.01853072252255
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",IOC,64,0.8193303959792209,52.437145342670135
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",MRPL,33,0.3274910324426757,10.807204070608298
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",OIL,34,0.5944543391279256,20.211447530349467
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",ONGC,72,0.9364522110393726,67.42455919483483
"same_sector_pairing, Oil & Gas only (random draw) [primary/train]",RELIANCE,74,0.643044738526105,47.58531065093177
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",BPCL,98,0.6202663436753381,60.78610168018313
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",GAIL,88,0.5928719734569866,52.172733664214825
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",HINDPETRO,33,-0.07252182989805166,-2.3932203866357047
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",IGL,10,1.4410566549302213,14.410566549302212
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",MRPL,4,-3.3490890169245757,-13.396356067698303
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",ONGC,191,0.8165562226151731,155.96223851949807
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/train]",RELIANCE,202,0.6163583076938846,124.50437815416468
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",BPCL,35,0.3176257902425453,11.116902658489085
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",GAIL,35,1.0805322590169648,37.81862906559377
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",HINDPETRO,36,1.0015440816596428,36.055586939747144
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",IGL,44,0.5089724908352139,22.394789596749412
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",IOC,48,-0.5490795868935067,-26.35582017088832
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",MRPL,6,1.6424288346443305,9.854573007865984
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",OIL,19,-1.864736136123389,-35.42998658634439
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",ONGC,39,0.1952051509732298,7.613000887955962
"same_sector_pairing, Oil & Gas only (random draw) [primary/val]",RELIANCE,38,-0.3196538081072995,-12.146844708077381
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",BPCL,85,0.3289070458138807,27.95709889417986
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",GAIL,23,1.0551668673533983,24.26883794912816
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",HINDPETRO,26,-0.10329817122934987,-2.6857524519630966
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",IOC,48,0.8000572248410635,38.40274679237105
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",ONGC,42,0.6224125337771719,26.14132641864122
"same_sector_pairing, Oil & Gas only (liquidity-ranked) [primary/val]",RELIANCE,114,0.5803004395582209,66.15425010963718
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ABB,2,-13.955616649304885,-27.91123329860977
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ABGSHIP,1,68.16521110112362,68.16521110112362
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ABIRLANUVO,2,-1.9123850061456449,-3.8247700122912898
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ACC,4,5.389726003732653,21.55890401493061
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ADANIENT,2,-32.23024073327343,-64.46048146654687
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ALOKTEXT,3,8.21403479350329,24.642104380509867
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",AMBUJACEM,2,-12.816587426197671,-25.633174852395342
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",AMTEKAUTO,1,8.319429569122804,8.319429569122804
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",APOLLOHOSP,2,0.06348421299346929,0.12696842598693858
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",APOLLOTYRE,1,17.724522392173906,17.724522392173906
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",APTECHT,1,56.56696983023255,56.56696983023255
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ARVIND,3,-12.184015167133168,-36.552045501399505
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ASHOKLEY,2,12.685815598970585,25.37163119794117
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",ASIANPAINT,1,4.661695553423655,4.661695553423655
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",AUROPHARMA,1,24.06646009934427,24.06646009934427
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BAJAJ-AUTO,1,25.268488195074223,25.268488195074223
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BAJAJFINSV,3,-1.4316995348022212,-4.295098604406664
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BAJAJHIND,2,-7.859221703250141,-15.718443406500281
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BALRAMCHIN,1,35.79453059298599,35.79453059298599
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BARTRONICS,1,1.7578876624999926,1.7578876624999926
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BATAINDIA,1,33.63713315988372,33.63713315988372
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BEML,1,1.9890135361111103,1.9890135361111103
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BGRENERGY,1,-15.2343665,-15.2343665
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BHARATFORG,3,3.8991119766846034,11.69733593005381
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BHEL,2,-0.593475013429722,-1.186950026859444
"earnings_surprise (SUE/PEAD, long-only, honest execution) [primary/train]",BIOCON,1,0.5145316854825704,0.5145316854825704
