amfi_code,scheme_name,amc_name,category,period_end,filing_date,average_aum_lakhs
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,3334.21
118580,Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1387.7
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,15124.02
128751,CPSE ETF,Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,217905.17
115731,Goldman Sachs Banking Index Exchange Traded Scheme (GS Bank BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,72965.55
115750,Goldman Sachs CNX Nifty Shariah Exchange Traded Scheme (GS S&P Shariah BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,194.6
115744,Goldman Sachs Gold Exchange Traded Scheme (GS Gold BeES),Goldman Sachs Mutual Fund,GOLD ETFs,2016-09-30,2016-10-15,179896.15
115751,Goldman Sachs Hang Seng Exchange Traded Scheme (GS Hang Seng BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,597.27
115755,Goldman Sachs Infrastructure Exchange Traded Scheme (GS Infra BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,1672.09
115730,Goldman Sachs Liquid Exchange Traded Scheme (GS Liquid BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,112679.1
115728,Goldman Sachs Nifty Exchange Traded Scheme (GS Nifty BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,99221.37
115729,Goldman Sachs Nifty Junior Exchange Traded Scheme (GS Junior BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,10709.87
115747,Goldman Sachs PSU Bank Exchange Traded Scheme (GS PSU Bank BeES),Goldman Sachs Mutual Fund,Other ETFs,2016-09-30,2016-10-15,3175.33
135854,HDFC BSE Sensex ETF - Growth Plan,HDFC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,223.13
119065,HDFC BSE Sensex Index Fund - Direct Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,3855.63
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,5549.02
113049,HDFC Gold ETF - Growth Option,HDFC Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,59644.12
135853,HDFC NIFTY 50 ETF - Growth Plan,HDFC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,4834.61
119063,HDFC Nifty 50 Index Fund - Direct Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,9707.87
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,10142.36
139519,ICICI Prudential BSE Midcap Select ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,710.07
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,526.4
113076,ICICI Prudential Gold ETF,ICICI Prudential Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,12497.99
123004,ICICI Prudential Nifty 100 ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,2902.08
121366,ICICI Prudential Nifty 50 ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,57466.98
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,12394.78
120620,ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,10215.91
135391,ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,676.68
135390,ICICI Prudential Nifty 50 Index Fund - IDCW Option,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,123.85
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1158.81
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,56.78
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1656.47
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW,ICICI Prudential Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,431.32
139455,ICICI Prudential Nifty50 Value 20 ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,654.34
115939,IDBI Gold Exchange Traded Fund,IDBI Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,9565.64
118347,IDBI NIFTY 50  Index Fund Growth Direct,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,4139.22
113063,IDBI NIFTY 50 Index Fund Growth,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,10630.25
113062,IDBI Nifty 50  Index Fund IDCW,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1014.63
118455,IDBI Nifty 50 Index Fund IDCW Direct,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,37.69
113250,IDBI Nifty Next 50  Index Fund IDCW,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,635.44
113249,IDBI Nifty Next 50 Index Fund Growth,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,2434.65
118348,IDBI Nifty Next 50 Index Fund Growth Direct,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,238.01
118456,IDBI Nifty Next 50 Index Fund IDCW Direct,IDBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,11.2
112368,Invesco India Gold Exchange Traded Fund,Invesco Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2016-09-30,2016-10-15,4429.86
115284,Invesco India Nifty 50 Exchange Traded Fund,Invesco Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-09-30,2016-10-15,153.18
106193,KOTAK GOLD ETF,Kotak Mahindra Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,50991.03
109010,Kotak BSE Sensex ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,1133.03
112351,Kotak Nifty 50 ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,45241.8
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,106.8
133122,Kotak Nifty Bank ETF,Kotak Mahindra Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,147403.73
106929,Kotak Nifty PSU Bank ETF,Kotak Mahindra Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-09-30,2016-10-15,11513.06
135672,LIC MF BSE Sensex ETF,LIC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,27364.07
120308,LIC MF BSE Sensex Index Fund-Direct Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,259.15
120312,LIC MF BSE Sensex Index Fund-Direct Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,8.43
101199,LIC MF BSE Sensex Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1039.62
101198,LIC MF BSE Sensex Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,295.34
136473,LIC MF Nifty 100 ETF,LIC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,23644.87
135607,LIC MF Nifty 50 ETF,LIC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,35718.01
120307,LIC MF Nifty 50 Index Fund-Direct Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,612.49
120309,LIC MF Nifty 50 Index Fund-Direct Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,8.78
101201,LIC MF Nifty 50 Index Fund-Regular Plan-Growth,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1010.75
101200,LIC MF Nifty 50 Index Fund-Regular Plan-IDCW,LIC Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,209.09
133307,LIC MF Nifty 8-13 yr G-Sec ETF,LIC Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,7371.18
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),Motilal Oswal Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,6319.39
113069,Motilal Oswal Nifty 50 ETF,Motilal Oswal Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,2222.64
114456,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,3675.27
113295,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - ANNUAL - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,13.72
118786,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - DIRECT Plan - ANNUAL - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,26.55
118788,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,2.05
118790,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - DIRECT Plan - QUARTERLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,16.16
113294,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - HALF YEARLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,12.56
113271,NIPPON INDIA INDEX FUND - BSE SENSEX PLAN - QUARTERLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,30.76
113300,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - ANNUAL - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,115.22
118743,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - ANNUAL - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,23.68
118745,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - HALF YEARLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1.14
118740,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - DIRECT Plan - QUARTERLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,22.55
113299,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - HALF YEARLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,61.79
113298,NIPPON INDIA INDEX FUND - NIFTY 50 PLAN - QUARTERLY - IDCW Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,240.71
131331,Nippon India ETF BSE Sensex,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,3798.41
121146,Nippon India ETF Nifty 100,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,765.87
134782,Nippon India ETF Nifty 50 Value 20,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,1426.75
139496,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,1941.82
128639,Nippon India ETF Nifty Dividend Opportunities 50,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,1394.07
128331,Nippon India ETF Nifty India Consumption,Nippon India Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,1622.82
118785,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Bonus Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,0.1
118791,Nippon India Index Fund - BSE Sensex Plan - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,116.29
113270,Nippon India Index Fund - BSE Sensex Plan - Growth Plan - Bonus Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1.28
113269,Nippon India Index Fund - BSE Sensex Plan - Growth Plan - Growth Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,286.9
118742,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Bonus Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,0.45
118741,Nippon India Index Fund - Nifty 50 Plan - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,4222.98
113297,Nippon India Index Fund - Nifty 50 Plan - Growth Plan - Bonus Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,7.46
113296,Nippon India Index Fund - Nifty 50 Plan - Growth Plan - Growth Option,Nippon India Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,2599.02
108410,R * Shares Banking ETF -Dividend Payout Option,Nippon India Mutual Fund,Other ETFs,2016-09-30,2016-10-15,36146.04
107015,R * Shares Gold ETF -Dividend Payout Option,Nippon India Mutual Fund,GOLD ETFs,2016-09-30,2016-10-15,139685.49
125274,R*Shares Nifty ETF,Nippon India Mutual Fund,Other ETFs,2016-09-30,2016-10-15,2636.83
119488,Principal Nifty 100 Equal Weight Fund - Direct Plan - Growth Option,Principal Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1572.74
119487,Principal Nifty 100 Equal Weight Fund- Direct Plan - Income Distribution CUM Capital Withdrawal Option,Principal Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,5.18
100153,Principal Nifty 100 Equal Weight Fund-Growth,Principal Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,610.3
100152,Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,Principal Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,86.58
107693,Quantum Gold ETF,Quantum Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,6521.67
108479,Quantum Nifty 50 ETF,Quantum Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,392.23
134014,SBI BSE 100 ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,122.79
121109,SBI BSE SENSEX ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,243005.48
111954,SBI Gold ETF,SBI Mutual Fund,Other Scheme - Gold ETF,2016-09-30,2016-10-15,98179.23
119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,18353.46
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,SBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,3356.93
139430,SBI Nifty 10 yr Benchmark G-Sec ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,603.99
135106,SBI Nifty 50 ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,839185.32
134008,SBI Nifty Bank ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,22275.57
119826,SBI Nifty Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,200.23
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,428.7
134013,SBI Nifty Next 50 ETF,SBI Mutual Fund,Other Scheme - Other  ETFs,2016-09-30,2016-10-15,420.39
119288,Tata Nifty 50 Index Fund -Direct Plan,Tata Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,321.86
101659,Tata Nifty 50 Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,569.64
119287,Tata S&P BSE Sensex Index Fund - Direct Plan,Tata Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,223.26
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,Tata Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,461.3
118881,Taurus Nifty 50 Index Fund - Direct Plan - Growth,Taurus Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,1.46
118882,Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,Taurus Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,0.47
112948,Taurus Nifty 50 Index Fund - Regular Plan - Growth,Taurus Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,19.67
112949,Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,Taurus Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,15.69
135321,UTI BSE Sensex ETF,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-09-30,2016-10-15,1505.82
105463,UTI GOLD Exchange Traded Fund,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Gold ETF,2016-09-30,2016-10-15,48155.32
135320,UTI Nifty 50 ETF,UTI Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-09-30,2016-10-15,21078.66
120717,UTI Nifty 50 Index Fund - Direct Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,929.45
120716,UTI Nifty 50 Index Fund - Growth Option- Direct,UTI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,24973.8
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,UTI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,11810.31
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,UTI Mutual Fund,Other Scheme - Index Funds,2016-09-30,2016-10-15,2214.89
139581,Aditya Birla Sun Life BSE Sensex ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-12-31,2017-01-15,1987.55
115127,Aditya Birla Sun Life Gold ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-12-31,2017-01-15,7512.37
115512,Aditya Birla Sun Life Nifty 50 ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,2016-12-31,2017-01-15,17281.15
119648,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,8521.68
101314,Aditya Birla Sun Life Nifty 50 Index Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,2211.62
119649,Aditya Birla Sun Life Nifty 50 Index Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,2372.59
101313,Aditya Birla Sun Life Nifty 50 Index Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,1299.17
113434,Axis Gold ETF,Axis Mutual Fund,Other Scheme - Gold ETF,2016-12-31,2017-01-15,20809.85
139840,BANDHAN BSE Sensex ETF,Bandhan Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,174.57
139839,BANDHAN Nifty 50 ETF,Bandhan Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,186.51
112877,BANDHAN Nifty 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,2286.62
112878,BANDHAN Nifty 50 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,167.88
118482,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,4036.12
118483,BANDHAN Nifty 50 Index Fund-Direct Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,330.88
117076,Canara Robeco Gold Exchange Traded Fund,Canara Robeco Mutual Fund,Other Scheme - Gold ETF,2016-12-31,2017-01-15,6835.95
139367,Edelweiss ETF - Nifty 100 Quality 30,Edelweiss Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,466.24
134536,Edelweiss ETF - Nifty 50,Edelweiss Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,681.44
135859,Edelweiss ETF - Nifty Bank,Edelweiss Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,108.67
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,3925.79
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,2215.15
118580,Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,1305.84
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,Franklin Templeton Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,14391.9
135854,HDFC BSE Sensex ETF - Growth Plan,HDFC Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,1552.23
119065,HDFC BSE Sensex Index Fund - Direct Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,3765.69
101281,HDFC BSE Sensex Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,5346.87
113049,HDFC Gold ETF - Growth Option,HDFC Mutual Fund,Other Scheme - Gold ETF,2016-12-31,2017-01-15,52840.72
135853,HDFC NIFTY 50 ETF - Growth Plan,HDFC Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,4863.67
119063,HDFC Nifty 50 Index Fund - Direct Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,8562.36
101525,HDFC Nifty 50 Index Fund - Growth Plan,HDFC Mutual Fund,Other Scheme - Index Funds,2016-12-31,2017-01-15,9918.32
139519,ICICI Prudential BSE Midcap Select ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,725.8
101705,ICICI Prudential BSE Sensex ETF,ICICI Prudential Mutual Fund,Other Scheme - Other  ETFs,2016-12-31,2017-01-15,2700.27
